"site","mean_value","id","zip"
18,-8.73114913702011e-12,49,96722
19,-8.73114913702011e-12,49,96722
20,-8.73114913702011e-12,49,96722
21,-8.73114913702011e-12,49,96722
22,-57.2727510475486,49,96722
1,-1.2126596023639e-11,53,96743
2,-1.2126596023639e-11,53,96743
3,-1.2126596023639e-11,53,96743
4,-1.2126596023639e-11,53,96743
5,-1.2126596023639e-11,53,96743
6,-1.2126596023639e-11,53,96743
7,-29.1877455704816,53,96743
8,-1.2126596023639e-11,53,96743
9,-1.2126596023639e-11,53,96743
10,-1.2126596023639e-11,53,96743
11,-1.2126596023639e-11,53,96743
12,-1.2126596023639e-11,53,96743
13,-1.2126596023639e-11,53,96743
14,-1.2126596023639e-11,53,96743
15,-1.2126596023639e-11,53,96743
16,-1.2126596023639e-11,53,96743
17,-1.2126596023639e-11,53,96743
18,-1.2126596023639e-11,53,96743
19,-19.9749530740388,53,96743
20,-1.2126596023639e-11,53,96743
21,-1.2126596023639e-11,53,96743
22,-49.2283156738781,53,96743
1,-7.76102145512899e-12,54,96792
2,-7.76102145512899e-12,54,96792
3,-7.76102145512899e-12,54,96792
4,-7.76102145512899e-12,54,96792
5,-7.76102145512899e-12,54,96792
6,-7.76102145512899e-12,54,96792
7,-7.76102145512899e-12,54,96792
8,-7.76102145512899e-12,54,96792
9,-7.76102145512899e-12,54,96792
10,-7.76102145512899e-12,54,96792
11,-7.76102145512899e-12,54,96792
12,-7.76102145512899e-12,54,96792
13,-8.28403670365224,54,96792
14,-7.76102145512899e-12,54,96792
15,-7.76102145512899e-12,54,96792
16,-7.76102145512899e-12,54,96792
17,-7.76102145512899e-12,54,96792
18,-7.76102145512899e-12,54,96792
19,-7.76102145512899e-12,54,96792
20,-7.76102145512899e-12,54,96792
21,-7.76102145512899e-12,54,96792
22,-8.28403670365224,54,96792
1,-2.08577451606592e-11,55,96734
2,-2.08577451606592e-11,55,96734
3,-2.08577451606592e-11,55,96734
4,-2.08577451606592e-11,55,96734
5,-2.08577451606592e-11,55,96734
6,-2.08577451606592e-11,55,96734
7,-2.08577451606592e-11,55,96734
8,-26.9756533778796,55,96734
9,-2.08577451606592e-11,55,96734
10,-2.08577451606592e-11,55,96734
11,-2.08577451606592e-11,55,96734
12,-2.08577451606592e-11,55,96734
13,-109.068626746806,55,96734
14,-2.08577451606592e-11,55,96734
15,-2.08577451606592e-11,55,96734
16,-2.08577451606592e-11,55,96734
17,-2.08577451606592e-11,55,96734
18,-2.08577451606592e-11,55,96734
19,-2.08577451606592e-11,55,96734
20,-2.08577451606592e-11,55,96734
21,-2.08577451606592e-11,55,96734
22,-136.258849565278,55,96734
1,-1.11564683417479e-11,56,96722
2,-1.11564683417479e-11,56,96722
3,-1.11564683417479e-11,56,96722
4,-1.11564683417479e-11,56,96722
5,-1.11564683417479e-11,56,96722
6,-1.11564683417479e-11,56,96722
7,-1.11564683417479e-11,56,96722
8,-1.11564683417479e-11,56,96722
9,-1.11564683417479e-11,56,96722
10,-1.11564683417479e-11,56,96722
11,-1.11564683417479e-11,56,96722
12,-1.11564683417479e-11,56,96722
13,-1.11564683417479e-11,56,96722
14,-29.7234737865787,56,96722
15,-1.11564683417479e-11,56,96722
16,-1.11564683417479e-11,56,96722
17,-1.11564683417479e-11,56,96722
18,-1.11564683417479e-11,56,96722
19,-1.11564683417479e-11,56,96722
20,-1.11564683417479e-11,56,96722
21,-1.11564683417479e-11,56,96722
22,-29.7234737865787,56,96722
1,-3.39544688661893e-12,59,96738
2,-3.39544688661893e-12,59,96738
3,-3.39544688661893e-12,59,96738
4,-3.39544688661893e-12,59,96738
5,-3.39544688661893e-12,59,96738
6,-3.39544688661893e-12,59,96738
7,-3.39544688661893e-12,59,96738
8,-3.39544688661893e-12,59,96738
9,-3.39544688661893e-12,59,96738
