id,parkname,year,zip,income,loss_rum_observed,loss_mdcev,loss_rum_52wk
5059,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5060,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.44986088088034437,-3.3954468866189297e-12,-0.6765323309499219
5064,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-1.250179923773338,-5.3357022504011794e-12,-0.4092931929197467
5067,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,-2.4253192047278097e-12,-0.7341687032990899
5069,Keanakolu Ranger & Bunkhouse Cabins,2021,96782,93832,-1.2382461706186825,1.11564683417479e-11,-0.5319574760971119
5071,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-0.6491557154792816,9.70127681891123e-13,-1.0722223966960194
5085,Keanakolu Ranger & Bunkhouse Cabins,2021,96750,64620,-15.489785264431369,5.3357022504011794e-12,-19.508988064722203
5093,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-1.6316873460438066,1.45519152283669e-12,-0.6443528206234513
5101,Keanakolu Ranger & Bunkhouse Cabins,2021,96821,143032,-0.22349217975786936,1.06714045008024e-11,-0.24907951111358992
5106,Keanakolu Ranger & Bunkhouse Cabins,2021,96826,51649,-0.8815658678710285,-2.6678511252005897e-12,-1.596981719245034
5107,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.8123740412208331,9.70127681891123e-13,-0.3703278406476154
5108,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-1.2983114309585633,3.3954468866189297e-12,-1.0722223966960194
5109,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-1.2377201500517643,-1.45519152283669e-12,-0.9728214250934674
5110,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.23051166976726473,1.9402553637822497e-12,-0.7198192199388281
5116,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.14059136638467823,-1.45519152283669e-12,-0.452837901719786
5121,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-1.3745950869415708,4.3655745685100594e-12,-0.7309108299203819
5125,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.2317421501248205,2.4253192047278097e-12,-0.4336388508941408
5126,Keanakolu Ranger & Bunkhouse Cabins,2021,96707,105278,-0.267169973346379,1.1641532182693498e-11,-0.5081054787509762
5130,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.17090771611761954,-1.1641532182693498e-11,-0.27496923090513026
5131,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,1.9402553637822497e-11,-0.5452346504956955
5145,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.7349553142265675,-3.1529149661461497e-12,-1.2288945335276864
5146,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.3436487717353927,4.3655745685100594e-12,-0.7309108299203819
5148,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.3521062710067592,1.5522042910258e-11,-0.45899141945758876
515,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.3436487717353927,6.3058299322922994e-12,-0.7309108299203819
5151,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.18173536674012744,8.246085296074549e-12,-0.3448630404934948
5152,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,-2.4253192047278097e-12,-0.7341687032990899
5154,Keanakolu Ranger & Bunkhouse Cabins,2021,96797,93034,-0.32460724076390646,-9.70127681891123e-13,-0.5610311021647554
5155,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,0,-0.5425786273506409
5156,Keanakolu Ranger & Bunkhouse Cabins,2021,96762,96792,-0.4027422160465011,-4.3655745685100594e-12,-0.4665391440511764
5159,Keanakolu Ranger & Bunkhouse Cabins,2021,96705,86250,-0.21316903518372432,-4.3655745685100594e-12,-0.7245886130143306
5162,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.2609567550484732,8.246085296074549e-12,-0.7101213313709301
5170,Keanakolu Ranger & Bunkhouse Cabins,2021,96704,52708,-10.523949127667876,3.3954468866189297e-12,-14.244616229937423
5173,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.14059136638467823,-1.45519152283669e-12,-0.452837901719786
5187,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.7349553142265675,-4.85063840945562e-13,-1.2288945335276864
5192,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.44986088088034437,1.45519152283669e-12,-0.6765323309499219
5193,Keanakolu Ranger & Bunkhouse Cabins,2021,96779,104583,-4.741526068705407,4.85063840945562e-13,-1.1022169954806649
5195,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-0.6491557154792816,5.3357022504011794e-12,-1.0722223966960194
5196,Keanakolu Ranger & Bunkhouse Cabins,2021,96782,93832,-0.4415328483524467,4.3655745685100594e-12,-0.7499154586656037
5197,Keanakolu Ranger & Bunkhouse Cabins,2021,96701,94541,-0.46202479946352315,3.88051072756449e-12,-0.7443649220195223
52,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-0.6188600750258821,4.8506384094556194e-12,-0.9728214250934674
5200,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,5.3357022504011794e-12,-0.5452346504956955
5201,Keanakolu Ranger & Bunkhouse Cabins,2021,96720,63335,-14.697557145155917,-26.0968533503352,-19.915895031432612
5203,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.3521062710067592,1.5522042910258e-11,-0.45899141945758876
5212,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-1.1034882554571246,7.761021455128989e-12,-0.8676596508081831
5216,Keanakolu Ranger & Bunkhouse Cabins,2021,96756,68889,-0.27853019717994376,9.701276818911229e-12,-0.8561057926322163
5217,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.2106970015791513,8.246085296074549e-12,-0.45963628393491657
5218,Keanakolu Ranger & Bunkhouse Cabins,2021,96815,63773,-2.822475839615333,9.458744898438449e-12,-1.1811304531525837
5220,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.46102333953452945,1.4066851387421298e-11,-0.7198192199388281
5226,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.35227052768995804,1.0186340659856799e-11,-0.5468023274647049
5228,Keanakolu Ranger & Bunkhouse Cabins,2021,96818,79653,-0.6052400723604867,1.1641532182693498e-11,-1.038684213810226
5229,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-0.818000390025636,-2.4253192047278097e-12,-0.6785096990104363
5230,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-0.3892390905927658,1.9402553637822497e-12,-0.6155130284686088
5242,Keanakolu Ranger & Bunkhouse Cabins,2021,96729,42857,-5.627802903407168,4.85063840945562e-13,-1.9545822290678923
5246,Keanakolu Ranger & Bunkhouse Cabins,2021,96793,87987,-5.389788633233083,2.4253192047278097e-12,-1.6168979596517727
525,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.23051166976726473,-1.2126596023639e-11,-0.7198192199388281
5250,Keanakolu Ranger & Bunkhouse Cabins,2021,96756,68889,-0.3555170169415158,1.9402553637822497e-12,-1.079116589704306
5251,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.3436487717353927,4.3655745685100594e-12,-0.7309108299203819
5254,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.8997217617606887,6.3058299322922994e-12,-0.6765323309499219
5256,Keanakolu Ranger & Bunkhouse Cabins,2021,96756,68889,-0.27853019717994376,4.3655745685100594e-12,-0.8561057926322163
5259,Keanakolu Ranger & Bunkhouse Cabins,2021,96743,90441,-9.177785474679972,4.3655745685100594e-12,-14.429269329011358
5260,Keanakolu Ranger & Bunkhouse Cabins,2021,96720,63335,-12.172142919574483,-1.69772344330947e-12,-16.023817830153195
5263,Keanakolu Ranger & Bunkhouse Cabins,2021,96782,93832,-0.4415328483524467,5.3357022504011794e-12,-0.7499154586656037
5265,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5266,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5270,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.14059136638467823,-1.45519152283669e-12,-0.452837901719786
5272,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-5.407858111459528,1.9402553637822497e-12,-0.4875560209464602
5274,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.31758144964594054,9.216212977965669e-12,-0.43146470340677484
5276,Keanakolu Ranger & Bunkhouse Cabins,2021,96707,105278,-0.267169973346379,1.60071067512035e-11,-0.5081054787509762
5278,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-0.6491557154792816,0,-1.0722223966960194
528,Keanakolu Ranger & Bunkhouse Cabins,2021,96740,79506,-11.632748408470608,-3.88051072756449e-12,-16.789458516042682
5287,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,1.9402553637822497e-11,-0.5452346504956955
5288,Keanakolu Ranger & Bunkhouse Cabins,2021,96860,79653,-1.6644665410645119,6.3058299322922994e-12,-0.9702124206197674
5289,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.4652477055307446,9.70127681891123e-13,-0.7777785035462373
529,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,-5.8207660913467394e-12,-0.7341687032990899
5290,Keanakolu Ranger & Bunkhouse Cabins,2021,96815,63773,-0.7465086922994256,9.70127681891123e-13,-1.2505988960702856
5294,Keanakolu Ranger & Bunkhouse Cabins,2021,96730,74792,-0.23590760915012865,-1.45519152283669e-12,-0.345188771783218
5302,Keanakolu Ranger & Bunkhouse Cabins,2021,96720,63335,-37.69289641939179,5.5782341708739594e-12,-16.615452819587453
5306,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.23051166976726473,1.9402553637822497e-12,-0.7198192199388281
5307,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.28401179496226353,5.3357022504011794e-12,-0.3770562087821155
5308,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5309,Keanakolu Ranger & Bunkhouse Cabins,2021,96786,63565,-0.6278747499527353,-5.0931703299283994e-12,-0.9982971240407902
531,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,1.60071067512035e-11,-0.7341687032990899
5310,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.28401179496226353,9.70127681891123e-13,-0.3770562087821155
5315,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.14231812586028855,2.4253192047278097e-12,-0.2742470503097171
5316,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.26923096198306984,-5.3357022504011794e-12,-0.5796331100709
5318,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.33319393149881676,1.0186340659856799e-11,-0.8952586882963434
5319,Keanakolu Ranger & Bunkhouse Cabins,2021,96814,63283,-0.7537862199746304,-4.3655745685100594e-12,-1.2962476231852607
5320,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.33319393149881676,-1.9402553637822497e-12,-0.8952586882963434
5327,Keanakolu Ranger & Bunkhouse Cabins,2021,96753,79074,-5.463552179708618,2.9103830456733697e-12,-1.727821680971969
533,Keanakolu Ranger & Bunkhouse Cabins,2021,96722,66912,-0.36910478329585344,6.3058299322922994e-12,-0.7485701543792918
5330,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,-4.85063840945562e-13,-0.5425786273506409
5334,Keanakolu Ranger & Bunkhouse Cabins,2021,96797,93034,-0.32460724076390646,1.2611659864584599e-11,-0.5610311021647554
5339,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.5900552636905945,2.23129366834958e-11,-0.5452346504956955
5347,Keanakolu Ranger & Bunkhouse Cabins,2021,96722,66912,-0.46987325315630996,-3.3954468866189297e-12,-0.9438600891106096
5349,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.40097446266969794,-6.3058299322922994e-12,-0.583905830180947
5355,Keanakolu Ranger & Bunkhouse Cabins,2021,96778,39418,-17.516214222333545,1.9402553637822497e-12,-13.44691180638049
5360,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.3436487717353927,4.3655745685100594e-12,-0.7309108299203819
5361,Keanakolu Ranger & Bunkhouse Cabins,2021,96717,85365,-0.4042501051872266,2.9103830456733697e-12,-0.5134052637817885
5368,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.3521062710067592,1.5522042910258e-11,-0.45899141945758876
5372,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.5900552636905945,1.45519152283669e-11,-0.5452346504956955
5374,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5380,Keanakolu Ranger & Bunkhouse Cabins,2021,96825,126346,-0.22681623285244867,3.3954468866189297e-12,-0.257940916340268
5381,Keanakolu Ranger & Bunkhouse Cabins,2021,96818,79653,-0.6052400723604867,1.1641532182693498e-11,-1.038684213810226
5384,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.31758144964594054,-1.45519152283669e-12,-0.43146470340677484
5387,Keanakolu Ranger & Bunkhouse Cabins,2021,96707,105278,-0.267169973346379,1.45519152283669e-12,-0.5081054787509762
5392,Keanakolu Ranger & Bunkhouse Cabins,2021,96797,93034,-0.8231320079875242,1.11564683417479e-11,-0.7053643985611354
5394,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.7349553142265675,-4.85063840945562e-13,-1.2288945335276864
5398,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.2106970015791513,3.88051072756449e-12,-0.45963628393491657
5399,Keanakolu Ranger & Bunkhouse Cabins,2021,96797,93034,-0.4115660039937621,-4.3655745685100594e-12,-0.7053643985611354
5401,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.36075667982219983,1.5522042910258e-11,-0.47418787549348856
5403,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.28401179496226353,9.70127681891123e-13,-0.3770562087821155
5407,Keanakolu Ranger & Bunkhouse Cabins,2021,96818,79653,-0.4805369696896344,1.0186340659856799e-11,-0.8263114421185488
5414,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.9016973980537358,0,-0.654747082943124
5417,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.18173536674012744,1.5522042910258e-11,-0.3448630404934948
5418,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.3521062710067592,-5.3357022504011794e-12,-0.45899141945758876
5429,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.35227052768995804,7.275957614183429e-12,-0.5468023274647049
5431,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.44986088088034437,1.45519152283669e-12,-0.6765323309499219
5433,Keanakolu Ranger & Bunkhouse Cabins,2021,96822,77275,-0.6188600750258821,-3.3954468866189297e-12,-0.9728214250934674
5441,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.35517225823034154,2.4253192047278097e-12,-0.5380508228299081
5446,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.2773085270656681,6.7908937732378594e-12,-0.4348498954573459
5447,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,4.85063840945562e-13,-0.5425786273506409
5449,Keanakolu Ranger & Bunkhouse Cabins,2021,96792,66766,-0.315133696585148,2.9103830456733697e-12,-0.3795633612683164
5450,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,1.9402553637822497e-11,-0.5452346504956955
5451,Keanakolu Ranger & Bunkhouse Cabins,2021,96730,74792,-0.6040545734644399,-4.3655745685100594e-12,-0.8629033365441221
5454,Keanakolu Ranger & Bunkhouse Cabins,2021,96701,94541,-0.46202479946352315,3.88051072756449e-12,-0.7443649220195223
5455,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.8013169413384295,8.246085296074549e-12,-0.37795683900853444
5457,Keanakolu Ranger & Bunkhouse Cabins,2021,96705,86250,-0.8526761407348973,1.45519152283669e-12,-0.7245886130143306
5459,Keanakolu Ranger & Bunkhouse Cabins,2021,96701,94541,-0.46202479946352315,2.4253192047278097e-12,-0.7443649220195223
546,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.3165712373376741,3.3954468866189297e-12,-0.4643635062450944
5462,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-1.2078579771996467,5.8207660913467394e-12,-0.5425786273506409
5463,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-1.469910628453135,-7.27595761418343e-13,-1.2288945335276864
5467,Keanakolu Ranger & Bunkhouse Cabins,2021,96778,39418,-10.577232251480437,1.69772344330947e-12,-16.709146384604537
5468,Keanakolu Ranger & Bunkhouse Cabins,2021,96792,66766,-0.4135257824169412,1.30967237055302e-11,-0.9477555249376176
5474,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.40097446266969794,-4.8506384094556194e-12,-0.583905830180947
5475,Keanakolu Ranger & Bunkhouse Cabins,2021,96821,143032,-0.22349217975786936,4.8506384094556194e-12,-0.24907951111358992
5477,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.31758144964594054,-1.45519152283669e-12,-0.43146470340677484
5481,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.23051166976726473,9.701276818911229e-12,-0.7198192199388281
5483,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,-4.85063840945562e-13,-0.5425786273506409
5485,Keanakolu Ranger & Bunkhouse Cabins,2021,96793,87987,-5.389788633233083,4.8506384094556194e-12,-1.6168979596517727
5489,Keanakolu Ranger & Bunkhouse Cabins,2021,96786,63565,-1.8836242498582059,4.8506384094556194e-12,-0.9982971240407902
5492,Keanakolu Ranger & Bunkhouse Cabins,2021,96786,63565,-0.6278747499527353,1.9402553637822497e-12,-0.9982971240407902
5497,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.2609567550484732,-2.9103830456733697e-12,-0.7101213313709301
55,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,8.731149137020109e-12,-0.5425786273506409
5500,Keanakolu Ranger & Bunkhouse Cabins,2021,96704,52708,-9.633406565693425,3.1529149661461497e-12,-12.780041670815462
5509,Keanakolu Ranger & Bunkhouse Cabins,2021,96778,39418,-10.577232251480437,2.4253192047278097e-12,-16.709146384604537
5518,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.35517225823034154,2.4253192047278097e-12,-0.5380508228299081
5521,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,5.3357022504011794e-12,-0.5452346504956955
5525,Keanakolu Ranger & Bunkhouse Cabins,2021,96703,69615,-0.2786699787700936,4.3655745685100594e-12,-0.6664819410090933
5529,Keanakolu Ranger & Bunkhouse Cabins,2021,96814,63283,-0.7537862199746304,-2.42531920472781e-13,-1.2962476231852607
5530,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.8318509393230655,-1.45519152283669e-12,-0.3649712520857949
5531,Keanakolu Ranger & Bunkhouse Cabins,2021,96743,90441,-10.135206129231065,-34.8840032273854,-16.087111854501874
5536,Keanakolu Ranger & Bunkhouse Cabins,2021,96740,79506,-10.588435779224055,1.45519152283669e-12,-15.06191084518389
5538,Keanakolu Ranger & Bunkhouse Cabins,2021,96740,79506,-8.74021021657657,1.45519152283669e-12,-12.119091416649006
554,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.5898260232352918,-4.3655745685100594e-12,-0.7973426848174473
5541,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,5.3357022504011794e-12,-0.5452346504956955
5542,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.35227052768995804,4.3655745685100594e-12,-0.5468023274647049
5543,Keanakolu Ranger & Bunkhouse Cabins,2021,96727,59937,-8.970869651024298,2.4253192047278097e-12,-13.66580564250063
555,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.2317421501248205,2.4253192047278097e-12,-0.4336388508941408
5552,Keanakolu Ranger & Bunkhouse Cabins,2021,96795,92321,-0.4629863636235789,1.06714045008024e-11,-0.6213347410364425
5556,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.9998620028196148,4.85063840945562e-13,-0.34308606056725754
5561,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,-4.85063840945562e-13,-0.5425786273506409
5563,Keanakolu Ranger & Bunkhouse Cabins,2021,96756,68889,-0.27853019717994376,9.701276818911229e-12,-0.8561057926322163
5574,Keanakolu Ranger & Bunkhouse Cabins,2021,96751,49009,-0.6010974597866383,-4.85063840945562e-13,-1.6086940274936914
5576,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,1.9402553637822497e-12,-0.5425786273506409
5579,Keanakolu Ranger & Bunkhouse Cabins,2021,96743,90441,-9.177785474679972,4.3655745685100594e-12,-14.429269329011358
5587,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.26923096198306984,-3.3954468866189297e-12,-0.5796331100709
5588,Keanakolu Ranger & Bunkhouse Cabins,2021,96714,38710,-0.6909735472065438,9.70127681891123e-13,-1.8104662216680198
5593,Keanakolu Ranger & Bunkhouse Cabins,2021,96701,94541,-0.3651508443484551,7.275957614183429e-12,-0.5920499199883322
5594,Keanakolu Ranger & Bunkhouse Cabins,2021,96821,143032,-0.39588833686362,4.1715490321318296e-11,-0.22208726492583233
5599,Keanakolu Ranger & Bunkhouse Cabins,2021,96771,36395,-11.338102057566218,1.45519152283669e-12,-20.25478893097541
5602,Keanakolu Ranger & Bunkhouse Cabins,2021,96813,74170,-0.6491557154792816,-2.9103830456733697e-12,-1.0722223966960194
5604,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.625089961886669,9.216212977965669e-12,-0.4092931929197467
561,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.18009108263885315,3.88051072756449e-12,-0.5709497019212858
5610,Keanakolu Ranger & Bunkhouse Cabins,2021,96786,63565,-0.49839684816082536,2.9103830456733697e-12,-0.7941150238751532
5615,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.5230686793341942,1.0186340659856799e-11,-0.4862496633969066
5616,Keanakolu Ranger & Bunkhouse Cabins,2021,96786,63565,-0.6278747499527353,1.9402553637822497e-12,-0.9982971240407902
5619,Keanakolu Ranger & Bunkhouse Cabins,2021,96741,88424,-0.23051166976726473,2.9103830456733697e-12,-0.7198192199388281
5620,Keanakolu Ranger & Bunkhouse Cabins,2021,96789,102228,-0.35227052768995804,-2.9103830456733697e-12,-0.5468023274647049
5636,Keanakolu Ranger & Bunkhouse Cabins,2021,96738,74869,-10.795078357525286,-33.2583299931523,-16.725335878094977
5637,Keanakolu Ranger & Bunkhouse Cabins,2021,96815,63773,-0.7465086922994256,0,-1.2505988960702856
5640,Keanakolu Ranger & Bunkhouse Cabins,2021,96754,89471,-0.342389528625626,9.216212977965669e-12,-0.6289080218592712
5641,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.29502763184529723,1.9402553637822497e-11,-0.5452346504956955
565,Keanakolu Ranger & Bunkhouse Cabins,2021,96818,79653,-0.38042021224272016,2.9103830456733697e-12,-0.6572964714990261
5656,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.46169821343716566,5.8207660913467394e-12,-0.6324288492222911
5659,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.28401179496226353,9.70127681891123e-13,-0.3770562087821155
5663,Keanakolu Ranger & Bunkhouse Cabins,2021,96754,89471,-0.342389528625626,9.216212977965669e-12,-0.6289080218592712
5664,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.40261932573321557,8.731149137020109e-12,-0.5425786273506409
5667,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.5024250035928292,-1.9402553637822497e-12,-0.46804005935546716
5668,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.625089961886669,-7.275957614183429e-12,-0.4092931929197467
5669,Keanakolu Ranger & Bunkhouse Cabins,2021,96792,66766,-1.0584772383723995,9.216212977965669e-12,-0.8137711893457413
5671,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.7349553142265675,-4.85063840945562e-13,-1.2288945335276864
5672,Keanakolu Ranger & Bunkhouse Cabins,2021,96795,92321,-0.4629863636235789,1.4066851387421298e-11,-0.6213347410364425
5674,Keanakolu Ranger & Bunkhouse Cabins,2021,96766,84663,-0.5219135100969464,8.246085296074549e-12,-0.7101213313709301
5682,Keanakolu Ranger & Bunkhouse Cabins,2021,96785,55731,-9.77915726025913,1.9402553637822497e-12,-12.303522474720422
5683,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.3521062710067592,-5.3357022504011794e-12,-0.45899141945758876
5684,Keanakolu Ranger & Bunkhouse Cabins,2021,96746,89212,-0.26923096198306984,-2.4253192047278097e-12,-0.5796331100709
5693,Keanakolu Ranger & Bunkhouse Cabins,2021,96744,110939,-0.2772836464410218,3.88051072756449e-12,-0.3649712520857949
5696,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,2.4253192047278097e-12,-0.7341687032990899
570,Keanakolu Ranger & Bunkhouse Cabins,2021,96826,51649,-1.763131735742057,-2.1827872842550297e-12,-1.596981719245034
5700,Keanakolu Ranger & Bunkhouse Cabins,2021,96701,94541,-0.9240495989270463,9.216212977965669e-12,-0.7443649220195223
5705,Keanakolu Ranger & Bunkhouse Cabins,2021,96703,69615,-0.45253818295024323,-7.761021455128989e-12,-1.0593756193268735
5706,Keanakolu Ranger & Bunkhouse Cabins,2021,96706,105161,-0.2317421501248205,-2.9103830456733697e-12,-0.4336388508941408
5711,Keanakolu Ranger & Bunkhouse Cabins,2021,96753,79074,-5.463552179708618,-3.3954468866189297e-12,-1.727821680971969
5718,Keanakolu Ranger & Bunkhouse Cabins,2021,96816,90788,-0.5065807875740684,-2.4253192047278097e-12,-0.7341687032990899
5720,Keanakolu Ranger & Bunkhouse Cabins,2021,96712,96297,-0.28401179496226353,9.70127681891123e-13,-0.3770562087821155
5725,Keanakolu Ranger & Bunkhouse Cabins,2021,96817,65231,-0.7349553142265675,-3.88051072756449e-12,-1.2288945335276864
5727,Keanakolu Ranger & Bunkhouse Cabins,2021,96720,63335,-14.697557145155917,-2.42531920472781e-13,-19.915895031432612
573,Keanakolu Ranger & Bunkhouse Cabins,2021,96734,102242,-0.9527443489378216,4.85063840945562e-13,-0.43146470340677484
5730,Keanakolu Ranger & Bunkhouse Cabins,2021,96792,66766,-0.4135257824169412,-5.8207660913467394e-12,-0.9477555249376176
5731,Keanakolu Ranger & Bunkhouse Cabins,2021,96705,86250,-0.12990634259450914,0,-0.4558889467372003
5743,Keanakolu Ranger & Bunkhouse Cabins,2021,96791,83889,-0.8997217617606887,-1.9887617478768e-11,-0.6765323309499219
