"site","mean_value","id","zip"
15,1.45519152283669e-12,4645,96740
16,1.45519152283669e-12,4645,96740
17,1.45519152283669e-12,4645,96740
18,1.45519152283669e-12,4645,96740
19,1.45519152283669e-12,4645,96740
20,-26.5151329025393,4645,96740
21,1.45519152283669e-12,4645,96740
22,1.45519152283669e-12,4645,96740
23,-26.5151329025393,4645,96740
1,-4.85063840945562e-13,4646,96734
2,-4.85063840945562e-13,4646,96734
3,-4.85063840945562e-13,4646,96734
4,-4.85063840945562e-13,4646,96734
5,-4.85063840945562e-13,4646,96734
6,-4.85063840945562e-13,4646,96734
7,-4.85063840945562e-13,4646,96734
8,-4.85063840945562e-13,4646,96734
9,-4.85063840945562e-13,4646,96734
10,-4.85063840945562e-13,4646,96734
11,-4.85063840945562e-13,4646,96734
12,-4.85063840945562e-13,4646,96734
13,-4.85063840945562e-13,4646,96734
14,-33.543722942505,4646,96734
15,-4.85063840945562e-13,4646,96734
16,-4.85063840945562e-13,4646,96734
17,-4.85063840945562e-13,4646,96734
18,-4.85063840945562e-13,4646,96734
19,-4.85063840945562e-13,4646,96734
20,-4.85063840945562e-13,4646,96734
21,-4.85063840945562e-13,4646,96734
22,-4.85063840945562e-13,4646,96734
23,-33.543722942505,4646,96734
1,2.42531920472781e-12,4647,96822
2,2.42531920472781e-12,4647,96822
3,2.42531920472781e-12,4647,96822
4,2.42531920472781e-12,4647,96822
5,2.42531920472781e-12,4647,96822
6,2.42531920472781e-12,4647,96822
7,2.42531920472781e-12,4647,96822
8,2.42531920472781e-12,4647,96822
9,2.42531920472781e-12,4647,96822
10,2.42531920472781e-12,4647,96822
11,2.42531920472781e-12,4647,96822
12,2.42531920472781e-12,4647,96822
13,2.42531920472781e-12,4647,96822
14,-26.5733893990924,4647,96822
15,2.42531920472781e-12,4647,96822
16,2.42531920472781e-12,4647,96822
17,2.42531920472781e-12,4647,96822
18,2.42531920472781e-12,4647,96822
19,2.42531920472781e-12,4647,96822
20,2.42531920472781e-12,4647,96822
21,2.42531920472781e-12,4647,96822
22,2.42531920472781e-12,4647,96822
23,-26.5733893990924,4647,96822
1,1.16415321826935e-11,4649,96818
2,1.16415321826935e-11,4649,96818
3,1.16415321826935e-11,4649,96818
4,1.16415321826935e-11,4649,96818
5,1.16415321826935e-11,4649,96818
6,1.16415321826935e-11,4649,96818
7,1.16415321826935e-11,4649,96818
8,1.16415321826935e-11,4649,96818
9,1.16415321826935e-11,4649,96818
10,1.16415321826935e-11,4649,96818
11,1.16415321826935e-11,4649,96818
12,1.16415321826935e-11,4649,96818
13,1.16415321826935e-11,4649,96818
14,-22.0832164411972,4649,96818
15,1.16415321826935e-11,4649,96818
16,1.16415321826935e-11,4649,96818
17,1.16415321826935e-11,4649,96818
18,1.16415321826935e-11,4649,96818
19,1.16415321826935e-11,4649,96818
20,1.16415321826935e-11,4649,96818
21,1.16415321826935e-11,4649,96818
22,1.16415321826935e-11,4649,96818
23,-22.0832164622887,4649,96818
1,1.45519152283669e-12,4650,96740
2,1.45519152283669e-12,4650,96740
3,1.45519152283669e-12,4650,96740
4,1.45519152283669e-12,4650,96740
5,1.45519152283669e-12,4650,96740
6,1.45519152283669e-12,4650,96740
7,1.45519152283669e-12,4650,96740
8,1.45519152283669e-12,4650,96740
9,1.45519152283669e-12,4650,96740
10,-116.008246001104,4650,96740
11,1.45519152283669e-12,4650,96740
12,1.45519152283669e-12,4650,96740
13,1.45519152283669e-12,4650,96740
14,1.45519152283669e-12,4650,96740
15,1.45519152283669e-12,4650,96740
16,1.45519152283669e-12,4650,96740
17,1.45519152283669e-12,4650,96740
18,1.45519152283669e-12,4650,96740
19,1.45519152283669e-12,4650,96740
20,1.45519152283669e-12,4650,96740
21,1.45519152283669e-12,4650,96740
22,1.45519152283669e-12,4650,96740
23,-116.008246630658,4650,96740
1,1.94025536378225e-12,4651,96744
2,1.94025536378225e-12,4651,96744
3,-137.3510457308,4651,96744
4,1.94025536378225e-12,4651,96744
5,1.94025536378225e-12,4651,96744
6,1.94025536378225e-12,4651,96744
7,1.94025536378225e-12,4651,96744
8,1.94025536378225e-12,4651,96744
9,1.94025536378225e-12,4651,96744
10,1.94025536378225e-12,4651,96744
11,1.94025536378225e-12,4651,96744
12,1.94025536378225e-12,4651,96744
13,1.94025536378225e-12,4651,96744
14,1.94025536378225e-12,4651,96744
15,1.94025536378225e-12,4651,96744
16,-124.87143036233,4651,96744
17,1.94025536378225e-12,4651,96744
18,1.94025536378225e-12,4651,96744
19,1.94025536378225e-12,4651,96744
20,1.94025536378225e-12,4651,96744
21,1.94025536378225e-12,4651,96744
22,1.94025536378225e-12,4651,96744
23,-263.41744403462,4651,96744
1,1.16415321826935e-11,4654,96707
2,1.16415321826935e-11,4654,96707
3,1.16415321826935e-11,4654,96707
4,1.16415321826935e-11,4654,96707
5,1.16415321826935e-11,4654,96707
6,1.16415321826935e-11,4654,96707
7,1.16415321826935e-11,4654,96707
8,1.16415321826935e-11,4654,96707
9,1.16415321826935e-11,4654,96707
10,1.16415321826935e-11,4654,96707
11,1.16415321826935e-11,4654,96707
12,1.16415321826935e-11,4654,96707
13,1.16415321826935e-11,4654,96707
14,-19.7595117358334,4654,96707
15,1.16415321826935e-11,4654,96707
16,1.16415321826935e-11,4654,96707
17,1.16415321826935e-11,4654,96707
18,1.16415321826935e-11,4654,96707
19,1.16415321826935e-11,4654,96707
20,1.16415321826935e-11,4654,96707
21,1.16415321826935e-11,4654,96707
22,1.16415321826935e-11,4654,96707
23,-19.7595117379271,4654,96707
